Time,Score,Penalty,ID,RollNumber,Group,EventType,EventDescription,EventPosition(X Y Z),EventRotation(X Y Z),EarthquakeMagnitude,PlayerSeated
1745827378802,,,,,,RealtimeData,,0.0121818 -4.768372E-07 1.395054,0 180 0,0,False
1745827378813,,,,,,RealtimeData,,0.007194683 -4.768372E-07 1.391528,0 180 0,0,False
1745827378835,,,,,,RealtimeData,,-0.002411202 -4.768372E-07 1.383409,0 180 0,0,False
1745827378857,,,,,,RealtimeData,,-0.01160522 -4.768372E-07 1.373581,0 180 0,0,False
1745827378879,,,,,,RealtimeData,,-0.02116747 -5.960464E-07 1.361627,0 180 0,0,False
1745827378901,,,,,,RealtimeData,,-0.03073354 -5.960464E-07 1.347583,0 180 0,0,False
1745827378923,,,,,,RealtimeData,,-0.04022034 -4.768372E-07 1.332273,0 180 0,0,False
1745827378934,,,,,,RealtimeData,,-0.04492821 -4.768372E-07 1.324201,0 180 0,0,False
1745827378957,,,,,,RealtimeData,,-0.05492337 -4.768372E-07 1.306543,0 180 0,0,False
1745827378979,,,,,,RealtimeData,,-0.06473418 -4.768372E-07 1.288416,0 180 0,0,False
1745827379000,,,,,,RealtimeData,,-0.0747443 -5.960464E-07 1.269354,0 180 0,0,False
1745827379023,,,,,,RealtimeData,,-0.08485724 -5.960464E-07 1.249682,0 180 0,0,False
1745827379035,,,,,,RealtimeData,,-0.08968462 -5.960464E-07 1.240167,0 180 0,0,False
1745827379057,,,,,,RealtimeData,,-0.09986813 -5.960464E-07 1.219907,0 180 0,0,False
1745827379078,,,,,,RealtimeData,,-0.1101087 -5.960464E-07 1.199358,0 180 0,0,False
1745827379101,,,,,,RealtimeData,,-0.1209014 -4.768372E-07 1.17756,0 180 0,0,False
1745827379123,,,,,,RealtimeData,,-0.1305664 -5.960464E-07 1.157926,0 180 0,0,False
1745827379135,,,,,,RealtimeData,,-0.1357179 -4.768372E-07 1.147416,0 180 0,0,False
1745827379156,,,,,,RealtimeData,,-0.146067 -5.960464E-07 1.1262,0 180 0,0,False
1745827379179,,,,,,RealtimeData,,-0.1563202 -4.768372E-07 1.105043,0 180 0,0,False
1745827379201,,,,,,RealtimeData,,-0.1668307 -5.960464E-07 1.083229,0 180 0,0,False
1745827379223,,,,,,RealtimeData,,-0.177374 -5.960464E-07 1.061219,0 180 0,0,False
1745827379234,,,,,,RealtimeData,,-0.1822789 -5.960464E-07 1.050947,0 180 0,0,False
1745827379256,,,,,,RealtimeData,,-0.193206 -5.960464E-07 1.02797,0 180 0,0,False
1745827379278,,,,,,RealtimeData,,-0.2030938 -5.960464E-07 1.007059,0 180 0,0,False
1745827379300,,,,,,RealtimeData,,-0.2136134 -5.960464E-07 0.9846389,0 180 0,0,False
1745827379322,,,,,,RealtimeData,,-0.2239343 -7.152557E-07 0.9624372,0 180 0,0,False
1745827379334,,,,,,RealtimeData,,-0.2290833 -5.960464E-07 0.9512575,0 180 0,0,False
1745827379356,,,,,,RealtimeData,,-0.2394146 -7.152557E-07 0.9284801,0 180 0,0,False
1745827379378,,,,,,RealtimeData,,-0.2500346 -5.960464E-07 0.9042675,0 180 0,0,False
1745827379401,,,,,,RealtimeData,,-0.2606242 -5.960464E-07 0.8791085,0 180 0,0,False
1745827379422,,,,,,RealtimeData,,-0.2704521 -5.960464E-07 0.8546481,0 180 0,0,False
1745827379433,,,,,,RealtimeData,,-0.2755527 -5.960464E-07 0.8415765,0 180 0,0,False
1745827379456,,,,,,RealtimeData,,-0.2858807 -5.960464E-07 0.8145959,0 180 0,0,False
1745827379479,,,,,,RealtimeData,,-0.2963691 -5.960464E-07 0.7866004,0 180 0,0,False
1745827379501,,,,,,RealtimeData,,-0.306493 -5.960464E-07 0.7591212,0 180 0,0,False
1745827379522,,,,,,RealtimeData,,-0.316437 -5.960464E-07 0.7317713,0 180 0,0,False
1745827379534,,,,,,RealtimeData,,-0.3213785 -5.960464E-07 0.718058,0 180 0,0,False
1745827379556,,,,,,RealtimeData,,-0.3314561 -5.960464E-07 0.6899094,0 180 0,0,False
1745827379578,,,,,,RealtimeData,,-0.3415048 -5.960464E-07 0.6616121,0 180 0,0,False
1745827379600,,,,,,RealtimeData,,-0.3515755 -7.152557E-07 0.6330111,0 180 0,0,False
1745827379623,,,,,,RealtimeData,,-0.3613846 -7.152557E-07 0.6049591,0 180 0,0,False
1745827379634,,,,,,RealtimeData,,-0.3666022 -5.960464E-07 0.5899413,0 180 0,0,False
1745827379656,,,,,,RealtimeData,,-0.3763077 -5.960464E-07 0.5618531,0 180 0,0,False
1745827379678,,,,,,RealtimeData,,-0.3862605 -5.960464E-07 0.5328489,0 180 0,0,False
1745827379700,,,,,,RealtimeData,,-0.3958199 -8.34465E-07 0.5048473,0 180 0,0,False
1745827379723,,,,,,RealtimeData,,-0.4057316 -5.960464E-07 0.475666,0 180 0,0,False
