Time,Score,Penalty,ID,RollNumber,Group,EventType,EventDescription,EventPosition(X Y Z),EventRotation(X Y Z),EarthquakeMagnitude,PlayerSeated
1742467661965,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467661986,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662009,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662020,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662043,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662065,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662087,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662108,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662119,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662142,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662164,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662185,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662208,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662219,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662241,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662263,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662285,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662308,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662319,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662342,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662363,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662385,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662407,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662429,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662440,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662463,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662485,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662507,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662529,,,,,,RealtimeData,,0.3189917 -5.364418E-07 0.3604086,0 180 0,0,False
1742467662540,,,,,,RealtimeData,,0.3150593 -5.364418E-07 0.3633816,0 180.6645 0,0,False
1742467662563,,,,,,RealtimeData,,0.3075337 -5.364418E-07 0.3692769,0 181.9551 0,0,False
1742467662585,,,,,,RealtimeData,,0.3000239 -5.364418E-07 0.3754381,0 183.2689 0,0,False
1742467662606,,,,,,RealtimeData,,0.2924669 -5.364418E-07 0.3819367,0 184.6192 0,0,False
1742467662629,,,,,,RealtimeData,,0.2852665 -5.364418E-07 0.3884243,0 185.9344 0,0,False
1742467662640,,,,,,RealtimeData,,0.2817419 -5.364418E-07 0.3917113,0 186.589 0,0,False
1742467662662,,,,,,RealtimeData,,0.2746334 -5.364418E-07 0.3985753,0 187.9326 0,0,False
1742467662684,,,,,,RealtimeData,,0.2677369 -5.364418E-07 0.405557,0 189.2689 0,0,False
1742467662707,,,,,,RealtimeData,,0.260976 -5.364418E-07 0.4127295,0 190.6124 0,0,False
1742467662729,,,,,,RealtimeData,,0.2544545 -5.364418E-07 0.4199733,0 191.942 0,0,False
1742467662740,,,,,,RealtimeData,,0.2544545 -5.364418E-07 0.4199733,0 191.942 0,0,False
1742467662764,,,,,,RealtimeData,,0.2544545 -5.364418E-07 0.4199733,0 191.942 0,0,False
1742467662786,,,,,,RealtimeData,,0.2544545 -5.364418E-07 0.4199733,0 191.942 0,0,False
1742467662808,,,,,,RealtimeData,,0.2544545 -5.364418E-07 0.4199733,0 191.942 0,0,False
1742467662819,,,,,,RealtimeData,,0.2544545 -5.364418E-07 0.4199733,0 191.942 0,0,False
1742467662843,,,,,,RealtimeData,,0.2544545 -5.364418E-07 0.4199733,0 191.942 0,0,False
1742467662863,,,,,,RealtimeData,,0.2544545 -5.364418E-07 0.4199733,0 191.942 0,0,False
1742467662886,,,,,,RealtimeData,,0.2544545 -5.364418E-07 0.4199733,0 191.942 0,0,False
1742467662907,,,,,,RealtimeData,,0.2544545 -5.364418E-07 0.4199733,0 191.942 0,0,False
1742467662919,,,,,,RealtimeData,,0.2544545 -5.364418E-07 0.4199733,0 191.942 0,0,False
1742467662941,,,,,,RealtimeData,,0.2544545 -5.364418E-07 0.4199733,0 191.942 0,0,False
1742467662963,,,,,,RealtimeData,,0.2482409 -5.364418E-07 0.4271777,0 193.2466 0,0,False
1742467662986,,,,,,RealtimeData,,0.2420925 -5.364418E-07 0.4346532,0 194.5746 0,0,False
1742467663008,,,,,,RealtimeData,,0.2362428 -5.364418E-07 0.4421145,0 195.8764 0,0,False
1742467663019,,,,,,RealtimeData,,0.2333739 -5.364418E-07 0.4459042,0 196.5292 0,0,False
1742467663042,,,,,,RealtimeData,,0.2276457 -5.364418E-07 0.4537526,0 197.864 0,0,False
1742467663063,,,,,,RealtimeData,,0.2220283 -5.364418E-07 0.4618436,0 199.2175 0,0,False
1742467663085,,,,,,RealtimeData,,0.216788 -5.364418E-07 0.4697748,0 200.5241 0,0,False
1742467663108,,,,,,RealtimeData,,0.2114353 -5.364418E-07 0.4783038,0 201.9085 0,0,False
1742467663120,,,,,,RealtimeData,,0.2089791 -5.364418E-07 0.4823747,0 202.5622 0,0,False
1742467663141,,,,,,RealtimeData,,0.2040907 -5.364418E-07 0.490804,0 203.9021 0,0,False
1742467663164,,,,,,RealtimeData,,0.1995738 -5.364418E-07 0.4990138,0 205.1906 0,0,False
1742467663186,,,,,,RealtimeData,,0.1951068 -5.364418E-07 0.5075911,0 206.52 0,0,False
1742467663207,,,,,,RealtimeData,,0.1907798 -5.364418E-07 0.5163959,0 207.8683 0,0,False
1742467663219,,,,,,RealtimeData,,0.1888109 -5.364418E-07 0.5205826,0 208.5042 0,0,False
1742467663241,,,,,,RealtimeData,,0.184729 -5.364418E-07 0.5296617,0 209.8722 0,0,False
1742467663263,,,,,,RealtimeData,,0.1809569 -5.364418E-07 0.5386014,0 211.2057 0,0,False
1742467663285,,,,,,RealtimeData,,0.177362 -5.364418E-07 0.5477076,0 212.5512 0,0,False
1742467663308,,,,,,RealtimeData,,0.1741137 -5.364418E-07 0.5565158,0 213.8414 0,0,False
1742467663329,,,,,,RealtimeData,,0.1709891 -5.364418E-07 0.5656032,0 215.1624 0,0,False
1742467663341,,,,,,RealtimeData,,0.1694826 -5.364418E-07 0.5702369,0 215.8323 0,0,False
1742467663363,,,,,,RealtimeData,,0.1666276 -5.364418E-07 0.5795655,0 217.1737 0,0,False
1742467663385,,,,,,RealtimeData,,0.1639947 -5.364418E-07 0.588927,0 218.511 0,0,False
1742467663407,,,,,,RealtimeData,,0.1616262 -5.364418E-07 0.598134,0 219.8188 0,0,False
1742467663429,,,,,,RealtimeData,,0.1594299 -5.364418E-07 0.6075231,0 221.1457 0,0,False
1742467663441,,,,,,RealtimeData,,0.1584283 -5.364418E-07 0.6121495,0 221.7973 0,0,False
1742467663463,,,,,,RealtimeData,,0.1565095 -5.364418E-07 0.6217963,0 223.1518 0,0,False
1742467663485,,,,,,RealtimeData,,0.1548522 -5.364418E-07 0.6312212,0 224.4703 0,0,False
1742467663507,,,,,,RealtimeData,,0.1533852 -5.364418E-07 0.6408005,0 225.8066 0,0,False
1742467663518,,,,,,RealtimeData,,0.1527233 -5.364418E-07 0.6456675,0 226.4844 0,0,False
1742467663540,,,,,,RealtimeData,,0.1515558 -5.364418E-07 0.6555098,0 227.8531 0,0,False
1742467663563,,,,,,RealtimeData,,0.1506598 -5.364418E-07 0.6648474,0 229.1501 0,0,False
1742467663585,,,,,,RealtimeData,,0.1499605 -5.364418E-07 0.6743274,0 230.4664 0,0,False
1742467663607,,,,,,RealtimeData,,0.1494528 -5.364418E-07 0.684222,0 231.8412 0,0,False
1742467663629,,,,,,RealtimeData,,0.1491851 -5.364418E-07 0.6934173,0 233.1206 0,0,False
1742467663640,,,,,,RealtimeData,,0.149124 -5.364418E-07 0.6980809,0 233.7707 0,0,False
1742467663663,,,,,,RealtimeData,,0.1491552 -5.364418E-07 0.7077891,0 235.1277 0,0,False
1742467663685,,,,,,RealtimeData,,0.1493848 -5.364418E-07 0.7171358,0 236.4404 0,0,False
1742467663708,,,,,,RealtimeData,,0.1498208 -5.364418E-07 0.7267069,0 237.7933 0,0,False
1742467663729,,,,,,RealtimeData,,0.1504281 -5.364418E-07 0.7359034,0 239.1028 0,0,False
1742467663741,,,,,,RealtimeData,,0.1508015 -5.364418E-07 0.7405253,0 239.7649 0,0,False
1742467663763,,,,,,RealtimeData,,0.151711 -5.364418E-07 0.7500318,0 241.136 0,0,False
1742467663785,,,,,,RealtimeData,,0.1527437 -5.364418E-07 0.7590113,0 242.4434 0,0,False
1742467663807,,,,,,RealtimeData,,0.1539683 -5.364418E-07 0.7681569,0 243.7875 0,0,False
1742467663819,,,,,,RealtimeData,,0.1546122 -5.364418E-07 0.7725111,0 244.4318 0,0,False
1742467663840,,,,,,RealtimeData,,0.1560442 -5.364418E-07 0.7813487,0 245.7478 0,0,False
1742467663862,,,,,,RealtimeData,,0.1576518 -5.364418E-07 0.7902136,0 247.0787 0,0,False
1742467663885,,,,,,RealtimeData,,0.1594141 -5.364418E-07 0.7989486,0 248.3995 0,0,False
1742467663907,,,,,,RealtimeData,,0.1594141 -5.364418E-07 0.7989486,0 248.3995 0,0,False
1742467663929,,,,,,RealtimeData,,0.1594141 -5.364418E-07 0.7989486,0 248.3995 0,0,False
1742467663940,,,,,,RealtimeData,,0.1594141 -5.364418E-07 0.7989486,0 248.3995 0,0,False
1742467663962,,,,,,RealtimeData,,0.1594141 -5.364418E-07 0.7989486,0 248.3995 0,0,False
1742467663985,,,,,,RealtimeData,,0.1594141 -5.364418E-07 0.7989486,0 248.3995 0,0,False
1742467664007,,,,,,RealtimeData,,0.1594141 -5.364418E-07 0.7989486,0 248.3995 0,0,False
1742467664029,,,,,,RealtimeData,,0.1594141 -5.364418E-07 0.7989486,0 248.3995 0,0,False
1742467664040,,,,,,RealtimeData,,0.1594141 -5.364418E-07 0.7989486,0 248.3995 0,0,False
1742467664062,,,,,,RealtimeData,,0.1594141 -5.364418E-07 0.7989486,0 248.3995 0,0,False
1742467664085,,,,,,RealtimeData,,0.1594141 -5.364418E-07 0.7989486,0 248.3995 0,0,False
1742467664107,,,,,,RealtimeData,,0.1594141 -5.364418E-07 0.7989486,0 248.3995 0,0,False
1742467664130,,,,,,RealtimeData,,0.1594141 -5.364418E-07 0.7989486,0 248.3995 0,0,False
1742467664140,,,,,,RealtimeData,,0.1594141 -5.364418E-07 0.7989486,0 248.3995 0,0,False
1742467664163,,,,,,RealtimeData,,0.1594141 -5.364418E-07 0.7989486,0 248.3995 0,0,False
1742467664185,,,,,,RealtimeData,,0.1594141 -5.364418E-07 0.7989486,0 248.3995 0,0,False
1742467664207,,,,,,RealtimeData,,0.1594141 -5.364418E-07 0.7989486,0 248.3995 0,0,False
1742467664230,,,,,,RealtimeData,,0.1594141 -5.364418E-07 0.7989486,0 248.3995 0,0,False
1742467664240,,,,,,RealtimeData,,0.1603895 -5.364418E-07 0.8035538,0 249.093 0,0,False
1742467664263,,,,,,RealtimeData,,0.1623483 -5.364418E-07 0.8120461,0 250.3757 0,0,False
1742467664285,,,,,,RealtimeData,,0.1646885 -5.364418E-07 0.8211896,0 251.7623 0,0,False
1742467664307,,,,,,RealtimeData,,0.167003 -5.364418E-07 0.8294242,0 253.017 0,0,False
1742467664329,,,,,,RealtimeData,,0.169585 -5.364418E-07 0.8378458,0 254.3071 0,0,False
1742467664340,,,,,,RealtimeData,,0.171003 -5.364418E-07 0.8421863,0 254.9751 0,0,False
1742467664362,,,,,,RealtimeData,,0.1739565 -5.364418E-07 0.8507171,0 256.2941 0,0,False
1742467664384,,,,,,RealtimeData,,0.1771686 -5.364418E-07 0.8593277,0 257.6345 0,0,False
1742467664406,,,,,,RealtimeData,,0.1805428 -5.364418E-07 0.8677493,0 258.9551 0,0,False
1742467664419,,,,,,RealtimeData,,0.1823483 -5.364418E-07 0.8720434,0 259.6322 0,0,False
1742467664440,,,,,,RealtimeData,,0.1861049 -5.364418E-07 0.8805485,0 260.9818 0,0,False
1742467664462,,,,,,RealtimeData,,0.1899988 -5.364418E-07 0.8888344,0 262.3083 0,0,False
1742467664485,,,,,,RealtimeData,,0.1940353 -5.364418E-07 0.8969274,0 263.6165 0,0,False
1742467664508,,,,,,RealtimeData,,0.1983526 -5.364418E-07 0.9051024,0 264.9518 0,0,False
1742467664529,,,,,,RealtimeData,,0.2028928 -5.364418E-07 0.9132263,0 266.2941 0,0,False
1742467664539,,,,,,RealtimeData,,0.2052378 -5.364418E-07 0.9172518,0 266.9653 0,0,False
1742467664561,,,,,,RealtimeData,,0.2098784 -5.364418E-07 0.9249111,0 268.2542 0,0,False
1742467664584,,,,,,RealtimeData,,0.2147678 -5.364418E-07 0.9325821,0 269.5615 0,0,False
1742467664606,,,,,,RealtimeData,,0.220219 -5.364418E-07 0.9407133,0 270.9664 0,0,False
1742467664628,,,,,,RealtimeData,,0.2253332 -5.364418E-07 0.9479695,0 272.2389 0,0,False
1742467664640,,,,,,RealtimeData,,0.2281171 -5.364418E-07 0.9517827,0 272.915 0,0,False
1742467664661,,,,,,RealtimeData,,0.233615 -5.364418E-07 0.9590559,0 274.2198 0,0,False
1742467664683,,,,,,RealtimeData,,0.2395084 -5.364418E-07 0.9664868,0 275.5761 0,0,False
1742467664706,,,,,,RealtimeData,,0.2423049 -5.364418E-07 0.9698921,0 276.2059 0,0,False
1742467664728,,,,,,RealtimeData,,0.2423049 -5.364418E-07 0.9698921,0 276.2059 0,0,False
1742467664739,,,,,,RealtimeData,,0.2423049 -5.364418E-07 0.9698921,0 276.2059 0,0,False
1742467664762,,,,,,RealtimeData,,0.2423049 -5.364418E-07 0.9698921,0 276.2059 0,0,False
1742467664783,,,,,,RealtimeData,,0.2423049 -5.364418E-07 0.9698921,0 276.2059 0,0,False
1742467664806,,,,,,RealtimeData,,0.2423049 -5.364418E-07 0.9698921,0 276.2059 0,0,False
1742467664828,,,,,,RealtimeData,,0.2423049 -5.364418E-07 0.9698921,0 276.2059 0,0,False
1742467664839,,,,,,RealtimeData,,0.2423049 -5.364418E-07 0.9698921,0 276.2059 0,0,False
1742467664861,,,,,,RealtimeData,,0.2423049 -5.364418E-07 0.9698921,0 276.2059 0,0,False
