Time,Score,Penalty,ID,RollNumber,Group,EventType,EventDescription,EventPosition(X Y Z),EventRotation(X Y Z),EarthquakeMagnitude,PlayerSeated
1745821863709,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863720,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863742,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863765,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863788,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863811,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863823,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863846,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863869,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863880,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863902,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863924,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863946,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863968,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821863990,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864002,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864024,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864046,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864068,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864080,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864103,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864124,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864146,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864169,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864180,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864202,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864224,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864247,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864269,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864291,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
1745821864302,,,,,,RealtimeData,,-0.006 -7.152557E-07 0.61,0 180 0,0,False
